step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
369,CASH_IN,108.55,C867024184,15882.77,15991.32,C579528827,37329.01,37220.46,0,0
369,CASH_IN,102.78,C817198870,43598.5,43701.28,C978828700,28867.35,28764.57,0,0
369,CASH_OUT,162.07,C716348228,30379.28,30217.21,C841789270,2518.29,2680.36,0,0
369,TRANSFER,66117.67,C926818068,66117.67,0.0,C242126978,56426.38,122544.04999999999,1,0
369,CASH_OUT,276.24,C530419582,42772.21,42495.97,C540009961,34454.72,34730.96,0,0
369,DEBIT,406.9,C556359799,30592.62,30185.72,C798090302,15295.29,15702.19,0,0
369,CASH_IN,205.62,C119008694,34153.99,34359.61,C989046986,9041.46,8835.84,0,0
369,PAYMENT,836.14,C196387073,0.0,-836.14,M612760187,482805.42,483641.56,0,0
369,CASH_OUT,138.89,C548972773,38721.16,38582.27,C116569311,3929.2,4068.09,0,0
369,CASH_OUT,3724.21,C101347892,41743.73,38019.52,C444775296,33047.1,36771.31,0,0
369,CASH_IN,1.61,C149578573,32146.06,32147.67,C878254261,49374.18,49372.57,0,0
369,CASH_OUT,40.17,C293297847,37823.54,37783.37,C741681285,25253.59,25293.76,0,0
369,CASH_IN,173.0,C695601882,48855.42,49028.42,C214283814,53112.67,52939.67,0,0
369,PAYMENT,16.87,C778619088,186373.09,186356.22,M821062588,166061.23,166078.1,0,0
369,CASH_IN,353.73,C489110196,217296.08,217649.81,C719143763,24506.23,24152.5,0,0
369,DEBIT,710.08,C728509585,22265.29,21555.21,C295291334,47166.62,47876.7,0,0
369,PAYMENT,121.21,C197119666,35566.64,35445.43,M694343917,340182.88,340304.09,0,0
369,PAYMENT,64.78,C196387073,-836.14,-900.92,M575821792,889047.9,889112.68,0,0
369,CASH_OUT,13.54,C800627684,25272.24,25258.7,C498051212,936.41,949.95,0,0
369,TRANSFER,25.33,C692882752,48915.09,48889.76,C890086687,46049.25,46074.58,0,0
369,DEBIT,49.92,C921057533,927.77,877.85,C521136847,11143.01,11192.93,0,0
369,PAYMENT,311.85,C810619459,29251.46,28939.61,M677020894,19561.18,19873.03,0,0
369,TRANSFER,765.52,C402464373,12791.07,12025.55,C238656440,11284.64,12050.16,0,0
369,CASH_IN,201.14,C911452769,43660.41,43861.55,C500152033,3609.17,3408.03,0,0
369,TRANSFER,382.04,C804745531,585.16,203.12,C792837469,8331.05,8713.09,0,0
369,DEBIT,2421.7,C226202723,14714.03,12292.33,C396260789,48320.51,50742.21,0,0
369,CASH_OUT,551.95,C224394042,15359.76,14807.81,C218682690,37928.43,38480.38,0,0
369,CASH_IN,139.76,C553912296,47929.73,48069.49,C157590990,11054.92,10915.16,0,0
369,CASH_OUT,225.8,C253755719,10210.66,9984.86,C207490835,27696.02,27921.82,0,0
369,CASH_IN,194.44,C162995006,26849.85,27044.29,C536473119,805.36,610.92,0,0
369,TRANSFER,85.42,C541237465,27926.99,27841.57,C806419210,46302.81,46388.23,0,0
369,CASH_OUT,66.22,C722050607,45330.23,45264.01,C311784509,12367.3,12433.52,0,0
369,CASH_OUT,895.98,C813637025,38266.98,37371.0,C119008694,34359.61,35255.59,0,0
369,CASH_OUT,440.34,C171247220,584.4300000000001,144.09,C884151646,5169.85,5610.19,0,0
369,CASH_OUT,2759.22,C856627848,26805.72,24046.5,C866371573,26387.58,29146.8,0,0
369,CASH_OUT,13124.84,C150988401,13124.84,0.0,C826336790,30964.3,44089.14,1,0
369,CASH_OUT,15702.19,C798090302,15702.19,0.0,C239706711,57957.52,73659.70999999999,1,0
369,CASH_OUT,54.65,C414308894,28194.6,28139.95,C478858197,22958.86,23013.51,0,0
369,CASH_IN,54.8,C722696692,49124.7,49179.5,C574239563,1243.36,1188.56,0,0
370,CASH_IN,1737.05,C741469075,620.1,2357.15,C389381137,2132.77,395.72,0,0
370,TRANSFER,137.76,C222019079,475294.6,475156.84,C888672188,44879.83,45017.59,0,0
370,CASH_IN,19.42,C981910906,8976.84,8996.26,C229109284,20835.91,20816.49,0,0
370,PAYMENT,232.99,C980382833,20287.22,20054.23,M530650375,597240.53,597473.52,0,0
370,CASH_IN,34.55,C423812922,48846.4,48880.95,C764654553,33423.13,33388.58,0,0
370,PAYMENT,139.84,C141803315,8846.47,8706.63,M652801605,753583.05,753722.89,0,0
370,CASH_OUT,68.42,C488404853,7505.38,7436.96,C582240873,27588.12,27656.54,0,0
370,PAYMENT,39.62,C699724083,38221.39,38181.77,M616280075,572472.14,572511.76,0,0
370,DEBIT,524.45,C253302047,28762.73,28238.28,C322662814,22989.07,23513.52,0,0
370,CASH_IN,78.25,C892378209,52170.46,52248.71,C496505004,46068.69,45990.44,0,0
370,PAYMENT,210.9,C273201370,39811.7,39600.8,M409063038,37337.08,37547.98,0,0
370,CASH_OUT,91.74,C665332060,363.19,271.45,C467164519,6084.06,6175.8,0,0
370,CASH_OUT,144.23,C172757644,6391.66,6247.43,C496353170,11888.29,12032.52,0,0
370,CASH_OUT,392.66,C924999571,19341.7,18949.04,C421361028,31631.29,32023.95,0,0
370,CASH_OUT,101.61,C559724165,39682.78,39581.17,C217391720,33242.35,33343.96,0,0
370,CASH_OUT,65.29,C195549266,11124.24,11058.95,C123935673,2610.43,2675.72,0,0
370,TRANSFER,18937.37,C104222348,45958.23,27020.86,C233617994,23008.56,41945.93,0,0
370,CASH_OUT,417.22,C408753958,27582.9,27165.68,C850253005,7022.73,7439.95,0,0
370,CASH_OUT,40.37,C175871275,27837.99,27797.62,C582142780,37053.03,37093.4,0,0
370,CASH_IN,85.23,C107986301,9337.99,9423.22,C129829409,37897.44,37812.21,0,0
370,CASH_IN,22.92,C279813814,10761.87,10784.79,C774490867,31138.67,31115.75,0,0
370,CASH_OUT,24.98,C852330343,47923.03,47898.05,C517549516,11644.58,11669.56,0,0
370,DEBIT,74.09,C455543205,32204.71,32130.62,C876915866,4570.83,4644.92,0,0
370,CASH_IN,398.87,C308627245,46590.61,46989.48,C628066865,44829.58,44430.71,0,0
370,CASH_OUT,988.37,C829052603,46303.77,45315.4,C634845139,46140.41,47128.78,0,0
370,CASH_OUT,37975.7,C402613471,37975.7,0.0,C823315396,28246.22,66221.92,1,0
370,CASH_IN,1142.83,C630231432,28803.46,29946.29,C863328524,8245.16,7102.33,0,0
370,CASH_OUT,36.42,C902595399,20626.65,20590.23,C555270606,7540.5,7576.92,0,0
370,CASH_IN,6.54,C585759547,0.0,6.54,C924960727,19560.02,19553.48,0,0
370,PAYMENT,1216.51,C254237185,47770.97,46554.46,M777490939,175608.43,176824.94,0,0
370,PAYMENT,103.53,C180140490,48357.14,48253.61,M816711339,104487.84,104591.37,0,0
370,DEBIT,32.12,C187557175,33007.72,32975.6,C514601392,150.95,183.07,0,0
370,CASH_OUT,296.62,C948106801,25668.75,25372.13,C326053117,9924.09,10220.71,0,0
370,CASH_IN,792.98,C196506286,42911.79,43704.77,C470548439,42100.07,41307.09,0,0
370,TRANSFER,31.58,C436778696,13478.18,13446.6,C740738667,43385.71,43417.29,0,0
370,TRANSFER,213.87,C895383335,20917.57,20703.7,C749158686,17632.28,17846.15,0,0
371,CASH_IN,41.52,C814438871,8342.32,8383.84,C277655587,32909.27,32867.75,0,0
371,PAYMENT,177.98,C987895216,28529.11,28351.13,M907404490,368531.53,368709.51,0,0
371,CASH_OUT,78.64,C115518990,32833.79,32755.15,C280597162,39263.38,39342.02,0,0
371,PAYMENT,15.4,C578315884,27929.38,27913.98,M359570830,67078.19,67093.59,0,0
371,TRANSFER,77.5,C183349232,7534.15,7456.65,C860807581,5042.48,5119.98,0,0
371,CASH_OUT,43.41,C197192300,28435.27,28391.86,C602825919,9469.46,9512.87,0,0
371,CASH_OUT,347.1,C757349978,35253.56,34906.46,C536474032,8967.89,9314.99,0,0
371,CASH_OUT,194.12,C700707924,27646.27,27452.15,C470548439,41307.09,41501.21,0,0
371,CASH_IN,267.47,C165315355,3752.86,4020.33,C877779603,730.6,463.13,0,0
371,PAYMENT,343.87,C832304698,28503.84,28159.97,M540145032,212567.61,212911.48,0,0
371,CASH_OUT,351.67,C437974907,21187.88,20836.21,C678400618,13697.63,14049.3,0,0
371,CASH_OUT,1084.86,C124230266,22136.87,21052.01,C310497178,16410.46,17495.32,0,0
371,PAYMENT,55.46,C911681082,16468.63,16413.17,M723682571,459182.83,459238.29,0,0
371,PAYMENT,2625.5,C494658736,45499.81,42874.31,M413946078,356308.38,358933.88,0,0
371,CASH_OUT,67.07,C228649411,30539.7,30472.63,C397786160,10211.4,10278.47,0,0
371,CASH_IN,1535.28,C833128514,16907.78,18443.06,C663526557,45857.63,44322.35,0,0
371,CASH_IN,21.58,C630079829,26553.51,26575.09,C888672188,45017.59,44996.01,0,0
371,CASH_IN,25.21,C997175439,17083.05,17108.26,C849508884,23389.43,23364.22,0,0
371,DEBIT,33.76,C439414870,43721.95,43688.19,C340718398,8708.08,8741.84,0,0
371,CASH_IN,19.68,C413151985,49797.86,49817.54,C273201467,2579.89,2560.21,0,0
371,DEBIT,274.11,C629031871,38874.07,38599.96,C754908744,51123.1,51397.21,0,0
371,PAYMENT,117.06,C141209595,30807.85,30690.79,M399619203,364730.84,364847.9,0,0
371,CASH_OUT,672.27,C354201292,41419.27,40747.0,C436001085,31144.51,31816.78,0,0
371,PAYMENT,272.36,C459003518,11275.17,11002.81,M352703271,268694.86,268967.22,0,0
371,PAYMENT,1107.58,C258942980,38149.04,37041.46,M615133159,909323.52,910431.1,0,0
371,TRANSFER,60.23,C391051506,41696.56,41636.33,C420624692,22088.19,22148.42,0,0
371,CASH_OUT,67.82,C856996844,23357.79,23289.97,C421628257,13138.46,13206.28,0,0
371,CASH_IN,64.56,C417089477,30340.28,30404.84,C509707391,21641.82,21577.26,0,0
371,CASH_OUT,2393.07,C786979134,42631.8,40238.73,C328465801,17078.91,19471.98,0,0
371,CASH_OUT,133.86,C367352838,14423.63,14289.77,C966979096,32180.9,32314.76,0,0
371,CASH_OUT,310.17,C931733862,33120.19,32810.02,C957180084,48822.38,49132.55,0,0
371,TRANSFER,247.16,C490540979,36925.13,36677.97,C840847681,8344.07,8591.23,0,0
371,CASH_OUT,147.24,C162316864,27393.22,27245.98,C743759648,11759.66,11906.9,0,0
371,CASH_OUT,89.77,C130267833,16030.78,15941.01,C196754194,5401.99,5491.76,0,0
371,PAYMENT,2570.91,C517490935,32453.26,29882.35,M576537813,174738.94,177309.85,0,0
371,CASH_IN,76.23,C499019187,42223.82,42300.05,C949958884,46722.67,46646.44,0,0
371,TRANSFER,728.94,C923667237,42160.51,41431.57,C225918274,31858.28,32587.22,0,0
371,CASH_IN,8.75,C359208375,27337.48,27346.23,C705024314,83334.98,83326.23,0,0
371,CASH_OUT,21.17,C763067183,48665.38,48644.21,C875929626,30114.19,30135.36,0,0
371,CASH_IN,12.94,C281779831,20975.12,20988.06,C555096686,4759.6,4746.66,0,0
372,CASH_IN,21.56,C776201153,40404.8,40426.36,C883730318,2512.64,2491.08,0,0
372,PAYMENT,78.0,C966034351,10961.31,10883.31,M620676578,167079.18,167157.18,0,0
372,CASH_IN,765.09,C893186497,43048.37,43813.46,C378189000,51931.72,51166.63,0,0
372,CASH_OUT,1916.42,C610784048,31236.93,29320.51,C406596679,37829.09,39745.51,0,0
372,CASH_OUT,235.52,C645876077,19677.75,19442.23,C911681082,16413.17,16648.69,0,0
372,CASH_IN,515.17,C638503712,29212.63,29727.8,C408763482,43742.62,43227.45,0,0
372,PAYMENT,56.63,C577724308,47681.46,47624.83,M694980724,385006.29,385062.92,0,0
372,CASH_IN,766.5,C960578746,26704.21,27470.71,C683611015,9594.24,8827.74,0,0
372,CASH_OUT,124.23,C497735733,22352.94,22228.71,C703817174,35741.88,35866.11,0,0
372,CASH_IN,531.43,C756022778,44897.57,45429.0,C850802538,7200.41,6668.98,0,0
372,DEBIT,2.14,C209296419,20826.58,20824.44,C610667320,36756.85,36758.99,0,0
372,CASH_OUT,140.18,C796851462,26278.77,26138.59,C808608848,21357.29,21497.47,0,0
372,TRANSFER,16315.85,C858602924,16315.85,0.0,C878833161,17832.26,34148.11,1,0
372,PAYMENT,1055.49,C602421524,17587.49,16532.0,M192090859,741226.68,742282.17,0,0
372,CASH_IN,36.57,C850061307,41891.12,41927.69,C638265878,68363.78,68327.21,0,0
372,CASH_OUT,138.59,C763830845,573.71,435.12,C793145290,15309.73,15448.32,0,0
372,PAYMENT,672.12,C829926178,505302.17000000004,504630.05,M874246683,723677.98,724350.1,0,0
372,CASH_OUT,690.1,C877779603,1287.46,597.36,C924921395,32597.33,33287.43,0,0
372,CASH_IN,108.29,C876900664,20521.54,20629.83,C895106218,31998.68,31890.39,0,0
372,CASH_IN,3591.08,C118032180,807.47,4398.55,C561108235,25344.8,21753.72,0,0
372,PAYMENT,4.52,C727792995,36384.01,36379.49,M676136585,227196.38,227200.9,0,0
372,CASH_IN,75.56,C664147458,2943.68,3019.24,C691738436,32014.68,31939.12,0,0
372,PAYMENT,182.91,C848748967,11143.13,10960.22,M765787258,82022.23,82205.14,0,0
372,DEBIT,403.1,C535639941,30594.17,30191.07,C946616622,6901.57,7304.67,0,0
372,CASH_IN,55.98,C663682542,34744.6,34800.58,C314713203,34510.07,34454.09,0,0
372,PAYMENT,8.8,C735547396,37603.22,37594.42,M534065764,883347.48,883356.28,0,0
372,CASH_IN,101.07,C662544834,24012.17,24113.24,C246358877,21804.56,21703.49,0,0
372,PAYMENT,1001.85,C228715180,3741.09,2739.24,M516484228,56160.37,57162.22,0,0
372,CASH_IN,6.8,C107663162,0.0,6.8,C999096684,45888.84,45882.04,0,0
372,DEBIT,235.26,C576051405,44917.79,44682.53,C547743997,10230.98,10466.24,0,0
372,CASH_OUT,52.26,C672523706,45251.54,45199.28,C509518131,24451.75,24504.01,0,0
372,CASH_OUT,69.06,C434132507,38654.33,38585.27,C887585483,47863.7,47932.76,0,0
372,CASH_IN,26.01,C576889995,23913.07,23939.08,C578315884,27913.98,27887.97,0,0
372,CASH_OUT,69.4,C831009514,2059.55,1990.15,C111310741,24904.03,24973.43,0,0
372,CASH_OUT,36.48,C846065230,19472.14,19435.66,C288323243,41310.26,41346.74,0,0
372,CASH_OUT,46.53,C895874904,36885.16,36838.63,C811964882,37967.65,38014.18,0,0
373,CASH_IN,18.0,C698157671,42639.25,42657.25,C440554765,11670.65,11652.65,0,0
373,CASH_OUT,58.25,C195549266,11058.95,11000.7,C365574975,0.0,58.25,0,0
373,CASH_OUT,122.55,C636102287,2901.31,2778.76,C337760282,33950.12,34072.67,0,0
373,CASH_OUT,447778.24,C222888463,32186.2,0.0,C616896131,16393.54,464171.77999999997,1,0
373,TRANSFER,19.04,C209296419,20824.44,20805.4,C661751891,27407.16,27426.2,0,0
373,TRANSFER,517.36,C421375011,13673.81,13156.45,C653366917,13328.02,13845.38,0,0
373,CASH_OUT,4.81,C714422258,72058.12,72053.31,C694368792,43856.25,43861.06,0,0
373,CASH_OUT,215.26,C825385992,42867.29,42652.03,C749672718,44264.36,44479.62,0,0
373,DEBIT,888.53,C402211440,31487.1,30598.57,C660556666,37247.71,38136.24,0,0
373,PAYMENT,481.0,C267370148,26755.87,26274.87,M449365150,708574.86,709055.86,0,0
373,PAYMENT,111.06,C340503908,22125.96,22014.9,M483236617,895061.51,895172.57,0,0
373,DEBIT,183.47,C860969952,32547.61,32364.14,C521214430,19309.32,19492.79,0,0
373,CASH_OUT,17.0,C999451876,17234.97,17217.97,C335088032,10804.7,10821.7,0,0
373,CASH_OUT,5910.19,C646447236,50883.39,44973.2,C734798489,1210.52,7120.71,0,0
373,CASH_IN,17.36,C747382260,13220.36,13237.72,C611301358,3197.92,3180.56,0,0
373,TRANSFER,361048.55,C224394042,14807.81,0.0,C895347286,43903.06,404951.61,1,1
373,TRANSFER,732.6,C184975017,15612.62,14880.02,C328720246,13125.7,13858.3,0,0
373,CASH_IN,33.84,C105952725,9649.94,9683.78,C871637921,37065.5,37031.66,0,0
373,CASH_OUT,269.63,C176265695,977.0,707.37,C657180236,37362.29,37631.92,0,0
373,CASH_OUT,877.22,C966889103,10627.29,9750.07,C529067390,35255.63,36132.85,0,0
373,CASH_IN,2038.7,C618067588,15991.17,18029.87,C875929626,30135.36,28096.66,0,0
373,PAYMENT,338.56,C569452023,39926.12,39587.56,M331812255,25216.02,25554.58,0,0
373,PAYMENT,80.65,C492194369,40869.03,40788.38,M553885968,650475.72,650556.37,0,0
373,PAYMENT,165.47,C626592193,542673.9,542508.43,M872790418,325721.03,325886.5,0,0
373,CASH_OUT,751.25,C382155812,5315.73,4564.48,C831969058,22584.34,23335.59,0,0
373,CASH_OUT,31.36,C784954604,12841.97,12810.61,C496485942,26090.56,26121.92,0,0
373,CASH_OUT,1.41,C244180185,10672.59,10671.18,C790111138,1450.17,1451.58,0,0
373,CASH_IN,25.59,C189195793,29864.92,29890.51,C216101805,7321.82,7296.23,0,0
374,CASH_IN,46.67,C476448046,43004.91,43051.58,C596204393,4009.45,3962.78,0,0
374,CASH_OUT,1307.02,C115556608,28594.71,27287.69,C872160219,21677.03,22984.05,0,0
374,CASH_OUT,1053.96,C846715130,47378.98,46325.02,C859047900,20888.8,21942.76,0,0
374,PAYMENT,1945.28,C386302154,46910.06,44964.78,M964215412,246675.71,248620.99,0,0
374,CASH_OUT,548.41,C452444495,9376.55,8828.14,C835895605,33286.28,33834.69,0,0
374,CASH_IN,134.78,C496485942,26121.92,26256.7,C685235531,6282.23,6147.45,0,0
374,CASH_IN,1751.88,C727043994,323403.26,325155.14,C613880814,53481.439999999995,51729.56,0,0
374,CASH_OUT,148.01,C475841224,10860.41,10712.4,C108703023,23056.39,23204.4,0,0
374,CASH_IN,60.15,C773160237,44402.95,44463.1,C924999571,18949.04,18888.89,0,0
374,TRANSFER,164.21,C184902045,11163.21,10999.0,C359932050,45174.29,45338.5,0,0
374,CASH_OUT,34.24,C863556178,40161.11,40126.87,C694393461,181.13,215.37,0,0
374,CASH_IN,71.56,C600596530,5662.66,5734.22,C871199360,38748.0,38676.44,0,0
374,CASH_OUT,472.33,C806046371,32637.39,32165.06,C290211387,46218.84,46691.17,0,0
374,CASH_IN,394.02,C741780237,44580.24,44974.26,C667554027,9588.27,9194.25,0,0
374,CASH_OUT,14.4,C377258426,24787.25,24772.85,C859681957,46975.48,46989.88,0,0
374,CASH_OUT,48.19,C669237077,16686.9,16638.71,C634244224,9656.89,9705.08,0,0
374,CASH_OUT,22.18,C131207931,21490.56,21468.38,C446804948,41842.1,41864.28,0,0
374,PAYMENT,172.79,C807412271,22433.22,22260.43,M611382731,131466.47,131639.26,0,0
374,DEBIT,20.46,C665964272,21485.27,21464.81,C484280067,12644.95,12665.41,0,0
374,CASH_OUT,345.74,C426131127,25435.12,25089.38,C691688927,11024.68,11370.42,0,0
374,PAYMENT,3767.31,C814066055,33377.18,29609.87,M564205353,92082.66,95849.97,0,0
374,CASH_OUT,261.33,C931235355,29031.41,28770.08,C865062087,-5.84,255.49,0,0
374,CASH_IN,51.36,C461979681,23211.53,23262.89,C391077880,4220.78,4169.42,0,0
374,CASH_IN,1160.33,C568017171,13318.03,14478.36,C668669080,9750.48,8590.15,0,0
374,TRANSFER,80.37,C707630878,16313.35,16232.98,C829433227,40231.39,40311.76,0,0
374,CASH_IN,2016.4,C320961774,720.81,2737.21,C586757492,46098.87,44082.47,0,0
374,CASH_IN,38.26,C334685109,5446.6,5484.86,C663682542,34800.58,34762.32,0,0
374,CASH_IN,189.77,C237258293,1018.98,1208.75,C430975431,24174.35,23984.58,0,0
374,CASH_OUT,56.24,C625771308,32148.39,32092.15,C345057843,37013.18,37069.42,0,0
374,CASH_OUT,244.74,C192656902,2676.11,2431.37,C370338804,2.79,247.53,0,0
374,CASH_IN,227.55,C913860843,1131.61,1359.16,C115518990,32755.15,32527.6,0,0
374,CASH_OUT,26.61,C715745389,45120.82,45094.21,C563139413,42029.17,42055.78,0,0
374,CASH_OUT,166.35,C677116877,43150.91,42984.56,C937981271,15792.56,15958.91,0,0
374,CASH_OUT,149.96,C173961203,29692.43,29542.47,C483036645,111880.57,112030.53,0,0
374,CASH_IN,419.07,C808045326,36309.79,36728.86,C879351284,20329.76,19910.69,0,0
374,CASH_OUT,510.77,C596236779,2609.89,2099.12,C108853848,18826.65,19337.42,0,0
374,DEBIT,429.44,C843545668,357894.3,357464.86,C629176994,16374.94,16804.38,0,0
374,CASH_IN,168.8,C210090196,38881.84,39050.64,C553912296,48069.49,47900.69,0,0
374,CASH_OUT,959.07,C447283395,38536.14,37577.07,C378739148,28129.99,29089.06,0,0
374,CASH_IN,108.77,C629176994,16804.38,16913.15,C226882178,48711.01,48602.24,0,0
374,TRANSFER,22.02,C724434598,25467.99,25445.97,C149639331,20169.09,20191.11,0,0
375,DEBIT,53.16,C171597177,6236.86,6183.7,C612811172,19997.6,20050.76,0,0
375,TRANSFER,127.59,C521407342,22885.86,22758.27,C852118389,361429.55,361557.14,0,0
375,CASH_IN,51.44,C921801037,18713.32,18764.76,C400695656,50235.33,50183.89,0,0
375,PAYMENT,61.85,C819106884,49304.45,49242.6,M215292089,742890.87,742952.72,0,0
375,CASH_IN,452.41,C585758642,13655.88,14108.29,C483012882,34829.61,34377.2,0,0
375,TRANSFER,35.66,C787050901,4096.04,4060.38,C996375498,40052.07,40087.73,0,0
375,CASH_OUT,188.2,C329147182,28698.34,28510.14,C293552920,13104.62,13292.82,0,0
375,CASH_OUT,1038.3,C793030254,4955.3,3917.0,C830932280,25837.43,26875.73,0,0
375,PAYMENT,140.39,C477369156,30230.54,30090.15,M129767887,287027.39,287167.78,0,0
375,CASH_OUT,6.35,C576851318,18756.45,18750.1,C107962220,37754.14,37760.49,0,0
375,CASH_OUT,179.88,C638553923,48990.43,48810.55,C217107690,26354.45,26534.33,0,0
375,TRANSFER,41.93,C579837715,11559.57,11517.64,C491145518,16865.36,16907.29,0,0
375,CASH_IN,415.35,C187557175,32975.6,33390.95,C350824784,28409.52,27994.17,0,0
375,CASH_IN,398.87,C390064074,36944.6,37343.47,C228635678,56732.93,56334.06,0,0
375,CASH_IN,417.51,C518523075,24075.85,24493.36,C123560388,43115.12,42697.61,0,0
375,DEBIT,590.29,C989817928,13885.73,13295.44,C672037412,23532.1,24122.39,0,0
375,CASH_OUT,64.85,C214284155,1448.84,1383.99,C890695811,33965.02,34029.87,0,0
375,CASH_OUT,76.39,C187593602,17165.04,17088.65,C999094054,23597.67,23674.06,0,0
375,CASH_OUT,294.72,C558408341,900.11,605.39,C461979681,23262.89,23557.61,0,0
375,CASH_IN,171.4,C957208462,6099.74,6271.14,C397104756,17467.14,17295.74,0,0
375,CASH_IN,89.41,C969429292,21548.52,21637.93,C359932050,45338.5,45249.09,0,0
375,PAYMENT,49.97,C894913400,22452.6,22402.63,M522930642,970776.08,970826.05,0,0
375,CASH_OUT,375.99,C981743329,43694.56,43318.57,C263771534,20787.85,21163.84,0,0
375,CASH_IN,51.68,C351369174,34783.14,34834.82,C345223683,50454.57,50402.89,0,0
375,CASH_OUT,114.4,C690698853,5195.08,5080.68,C488971265,47092.83,47207.23,0,0
375,PAYMENT,14.42,C231242904,41743.8,41729.38,M795562769,609380.52,609394.94,0,0
375,CASH_OUT,211.51,C462225802,40668.84,40457.33,C291599194,314.71,526.22,0,0
376,CASH_OUT,1484.84,C334188594,35720.8,34235.96,C538416700,-330.22,1154.62,0,0
376,CASH_OUT,1380.35,C111839714,30668.17,29287.82,C308811196,45737.91,47118.26,0,0
376,CASH_OUT,134.48,C492272993,33631.21,33496.73,C550430059,9056.42,9190.9,0,0
376,CASH_OUT,292.91,C553477968,40238.24,39945.33,C806046371,32165.06,32457.97,0,0
376,TRANSFER,168.7,C527600119,36595.94,36427.24,C657490410,6169.51,6338.21,0,0
376,PAYMENT,41.87,C729338439,32073.35,32031.48,M113645166,964536.45,964578.32,0,0
376,CASH_IN,116.14,C900636457,16593.47,16709.61,C466852834,32510.29,32394.15,0,0
376,PAYMENT,35.29,C410864521,34895.89,34860.6,M411940458,708012.42,708047.71,0,0
376,CASH_IN,135.87,C967471498,47504.43,47640.3,C801899144,826.62,690.75,0,0
376,CASH_OUT,35.85,C747717965,28035.62,27999.77,C292228998,36919.22,36955.07,0,0
376,TRANSFER,135.6,C953241903,33684.41,33548.81,C100522954,10749.01,10884.61,0,0
376,TRANSFER,503.85,C800276637,44923.03,44419.18,C722157111,10708.37,11212.22,0,0
376,CASH_OUT,38.94,C995237050,11733.57,11694.63,C406148667,48602.53,48641.47,0,0
376,CASH_IN,733.99,C310581841,11457.76,12191.75,C435587388,18622.57,17888.58,0,0
376,TRANSFER,2436.59,C775802753,38448.35,36011.76,C788122868,25048.54,27485.13,0,0
376,PAYMENT,704.56,C545558383,14993.2,14288.64,M678373962,338060.05,338764.61,0,0
376,CASH_OUT,1072.1,C356075358,40818.57,39746.47,C648616615,14135.35,15207.45,0,0
376,CASH_IN,56.65,C761788132,9756.17,9812.82,C788335096,33841.9,33785.25,0,0
376,PAYMENT,1514.94,C875031778,508.16,-1006.78,M803096716,962287.07,963802.01,0,0
376,CASH_IN,127.59,C829782810,16113.71,16241.3,C542521576,49080.29,48952.7,0,0
376,CASH_OUT,483.87,C365183744,25605.81,25121.94,C374643238,24275.93,24759.8,0,0
376,CASH_OUT,1152.35,C616896131,464171.77999999997,463019.43,C584333050,40493.82,41646.17,0,0
376,TRANSFER,130.32,C870883055,44411.99,44281.67,C175473825,45395.46,45525.78,0,0
376,CASH_IN,455.17,C478630099,33131.54,33586.71,C560732045,19458.11,19002.94,0,0
376,CASH_IN,631.09,C548022923,25089.69,25720.78,C689714602,221.65,0.0,0,0
376,PAYMENT,114.98,C785231466,34611.57,34496.59,M979454576,111896.42,112011.4,0,0
376,CASH_OUT,66.12,C661554126,20138.05,20071.93,C757982545,24233.58,24299.7,0,0
376,TRANSFER,4028.86,C964833112,4343.96,315.1,C414308894,28139.95,32168.81,0,0
376,CASH_OUT,22.53,C479917524,32052.81,32030.28,C798545537,26106.65,26129.18,0,0
376,CASH_IN,461.91,C414279129,38930.4,39392.31,C741780237,44974.26,44512.35,0,0
376,CASH_OUT,23.13,C397104756,17295.74,17272.61,C510786651,17048.75,17071.88,0,0
376,CASH_OUT,3.42,C158092852,22795.8,22792.38,C331798635,42833.38,42836.8,0,0
376,CASH_OUT,486.79,C276510490,878.0600000000001,391.27,C867949628,90486.75,90973.54,0,0
376,CASH_IN,2174.61,C464538547,45986.09,48160.7,C423812922,48880.95,46706.34,0,0
376,CASH_OUT,76.38,C738115269,2358.49,2282.11,C917941333,0.0,76.38,0,0
377,CASH_OUT,1406.92,C484527047,1959.91,552.99,C616277170,3943.45,5350.37,0,0
377,PAYMENT,108.53,C144139371,37480.31,37371.78,M413021896,32178.9,32287.43,0,0
377,PAYMENT,54.13,C240116091,4605.07,4550.94,M896487686,822319.78,822373.91,0,0
377,CASH_OUT,35.85,C422198253,3010.71,2974.86,C757982545,24299.7,24335.55,0,0
377,CASH_IN,499.46,C962066356,33324.65,33824.11,C917507162,25935.95,25436.49,0,0
377,CASH_IN,174.34,C696601182,48579.73,48754.07,C471507670,14726.05,14551.71,0,0
377,PAYMENT,32.98,C922698468,28529.99,28497.01,M478157448,360033.17,360066.15,0,0
377,PAYMENT,44.54,C528344424,42618.61,42574.07,M830202623,500346.38,500390.92,0,0
377,PAYMENT,250.05,C478425253,24968.37,24718.32,M640616689,891148.31,891398.36,0,0
377,DEBIT,70.43,C392612817,26125.3,26054.87,C558544942,38310.72,38381.15,0,0
377,PAYMENT,50.02,C799723698,48992.85,48942.83,M998366146,781433.88,781483.9,0,0
377,PAYMENT,101.3,C118389236,44057.17,43955.87,M104443738,336690.29,336791.59,0,0
